"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Join me live this morning at 9:45am for an important discussion about child &amp; adolescent mental health, focused on… https://t.co/XpYL3VTBrP",FALSE,14618,NA,2017-11-13 14:36:56,TRUE,NA,"930082055278428160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2696,FALSE,FALSE,NA,NA
"Proud of you, Becca! 
https://t.co/xAY3yzdf7f https://t.co/lEo1f5eYDq",FALSE,14267,NA,2017-11-13 00:02:55,FALSE,NA,"929862099446181888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2413,FALSE,FALSE,NA,NA
"It was a thrill to work on this project with @ElaineWelteroth.  I’m really proud of the result. I hope you enjoy it. https://t.co/MILM8WdvOg",FALSE,36400,NA,2017-11-12 16:35:30,FALSE,NA,"929749504131289088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",6423,FALSE,FALSE,NA,NA
"Thanks to everyone at @GWRodham for a great discussion last week, and for advocating for stronger communities with… https://t.co/zV45scWbZF",FALSE,13865,NA,2017-11-11 22:45:13,TRUE,NA,"929480158452572160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2049,FALSE,FALSE,NA,NA
"Thank you to all who have worn our country's uniform, and the families who serve with them. Happy Veterans Day.",FALSE,92563,NA,2017-11-11 17:35:38,FALSE,NA,"929402248102383616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",13222,FALSE,FALSE,NA,NA
"Everyone deserves affordable health insurance. Head over to https://t.co/LTQmZQt3jJ and shop for a plan that's righ… https://t.co/jvQFYVZ4D9",FALSE,19034,NA,2017-11-11 16:30:52,TRUE,NA,"929385952233033729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",7434,FALSE,FALSE,NA,NA
"Grateful to you and your determined husband. Like I say in my book, I would have worked so hard to help, &amp; had spec… https://t.co/ZyKaJuilFi",FALSE,47544,NA,2017-11-11 00:37:28,TRUE,NA,"929146019450900480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",6684,FALSE,FALSE,NA,NA
"I’ve thought a lot about the church massacre last Sunday. What can anyone say equal to the horror &amp; grief? 

We sho… https://t.co/e6ihg7dhaO",FALSE,49478,NA,2017-11-10 23:29:38,TRUE,NA,"929128950118404096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",12350,FALSE,FALSE,NA,NA
"Better believe it.

And @billclinton has been tirelessly working on this issue through the @ClintonFdn:… https://t.co/6tNgv23JUb",FALSE,16451,NA,2017-11-09 20:01:59,TRUE,NA,"928714304957960192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",3954,FALSE,FALSE,NA,NA
"Love this. What a great way to spend November 8th—or any day, for that matter! https://t.co/LOsg41xCya",FALSE,58383,NA,2017-11-08 16:04:58,FALSE,NA,"928292270918561793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",14549,FALSE,FALSE,NA,NA
"As we celebrate, let’s also remember the work ahead. Proud that groups that Onward Together supports—including… https://t.co/ZvpAU7UHtP",FALSE,20732,"HillaryClinton",2017-11-08 15:30:43,TRUE,"928283343648587777","928283650860486659","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",3586,FALSE,FALSE,NA,NA
"So many groups own a piece of last night's victory, from @theDemocrats to @EMILYsList to @TheDLCC. It's remarkable… https://t.co/Ta5sOjUTcL",FALSE,18083,"HillaryClinton",2017-11-08 15:29:30,TRUE,"928282921643003906","928283343648587777","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2925,FALSE,FALSE,NA,NA
"And the important work done by @ColorofChange’s PAC was instrumental in winning the district attorney race in Philadelphia.",FALSE,7764,"HillaryClinton",2017-11-08 15:27:49,FALSE,"928282631397134337","928282921643003906","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",1583,FALSE,FALSE,NA,NA
"Our friends at @IndivisibleTeam report that their local groups made more than 600,000 calls into the Commonwealth t… https://t.co/plz8fMyo41",FALSE,8592,"HillaryClinton",2017-11-08 15:26:40,TRUE,"928281815542128641","928282631397134337","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",1876,FALSE,FALSE,NA,NA
".@EmergeAmerica-trained candidates won all across the country, including 9 of the seats Democrats won in Virginia's House of Delegates.",FALSE,8933,"HillaryClinton",2017-11-08 15:23:26,FALSE,"928281041927921669","928281815542128641","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",1914,FALSE,FALSE,NA,NA
"They tell me about 10% of first-time candidates usually win, but 40% of @runforsomething candidates came out on top yesterday.",FALSE,12418,"HillaryClinton",2017-11-08 15:20:21,FALSE,"928280098813472768","928281041927921669","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2750,FALSE,FALSE,NA,NA
"Congratulations to @RunforSomething founders @amandalitman + @RossMoRock for a huge night! 25 of the local candidat… https://t.co/2xCECXHZV6",FALSE,12607,"HillaryClinton",2017-11-08 15:16:36,TRUE,"928279927396368384","928280098813472768","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2529,FALSE,FALSE,NA,NA
"Last night was a great reminder of what’s possible when we come together and fight for what we believe in. So I wan… https://t.co/csF8KrpWwH",FALSE,110948,NA,2017-11-08 15:15:55,TRUE,NA,"928279927396368384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",18754,FALSE,FALSE,NA,NA
"Yes! https://t.co/0DClXbHse8",FALSE,84978,NA,2017-11-08 03:36:52,FALSE,NA,"928104005875748865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",16280,FALSE,FALSE,NA,NA
"And if you live in New York state like I do, there are a lot of important races today, so go out and vote—I did!",FALSE,12832,"HillaryClinton",2017-11-07 16:40:16,FALSE,"927938290304548864","927938766576201728","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2165,FALSE,FALSE,NA,NA
"New Jersey: you have the chance to elect @PhilMurphyNJ @SheilaOliverNJ and other great Dems today. Take it!",FALSE,11340,"HillaryClinton",2017-11-07 16:38:23,FALSE,"927937963064987648","927938290304548864","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2500,FALSE,FALSE,NA,NA
"Virginians: my friends @RalphNortham @FairfaxJustin @MarkHerringVA need you to show up and vote to get across the finish line.",FALSE,7783,"HillaryClinton",2017-11-07 16:37:05,FALSE,"927877148249075712","927937963064987648","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2633,FALSE,FALSE,NA,NA
"You can confirm where to vote here: https://t.co/dm98k71nf1 https://t.co/FksLLn9kA0",FALSE,26709,NA,2017-11-07 12:35:25,FALSE,NA,"927877148249075712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",9617,FALSE,FALSE,NA,NA
"Live in VA, NJ, WA, NY or anywhere with an election today? Consider this my personal ask/nudge/plea for you to go to the polls and VOTE.",FALSE,117842,NA,2017-11-07 12:31:54,FALSE,NA,"927876262722498560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",29365,FALSE,FALSE,NA,NA
"Be Resilient. https://t.co/ZaO65tTmgW",FALSE,52335,NA,2017-11-02 17:06:21,FALSE,NA,"926133389467451392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",12178,FALSE,FALSE,NA,NA
"Today marks the start of open enrollment for 2018 health coverage. Go to https://t.co/LTQmZQt3jJ to find your perfect plan. #GetCoveredNow",FALSE,53261,NA,2017-11-01 23:09:11,FALSE,NA,"925862310832459776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",24912,FALSE,FALSE,NA,NA
"New York's resilience is stronger than a cowardly act of terror. Thinking of the victims, their families, &amp; the responders who saved lives.",FALSE,142436,NA,2017-11-01 00:11:04,FALSE,NA,"925515496576962562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",23906,FALSE,FALSE,NA,NA
"No one I would rather share initials with than @HRC. https://t.co/7rQJItrJXi",FALSE,90979,NA,2017-10-29 02:07:28,FALSE,NA,"924457626951389185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",13158,FALSE,FALSE,NA,NA
"Oh is that today? https://t.co/AYy7CtYRWj",FALSE,263512,NA,2017-10-29 02:06:30,FALSE,NA,"924457383446925318",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",46477,FALSE,FALSE,NA,NA
"Children are going to lose their health care. No one should want that. Call your member of Congress and tell them t… https://t.co/W7JCWqo9qE",FALSE,52817,NA,2017-10-26 19:34:51,TRUE,NA,"923634044457422848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",22679,FALSE,FALSE,NA,NA
"RT @Bush41: With top musical talent from Texas &amp; beyond, Deep from the Heart: The One America Appeal Concert promises to be an uplifting, u…",FALSE,0,NA,2017-10-21 19:26:23,FALSE,NA,"921819973844131840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",1461,TRUE,FALSE,NA,NA
"Gabby and Mark are right: “America is facing a serious but totally preventable epidemic of gun violence.” Join me i… https://t.co/qtX5vpnvc8",FALSE,56067,NA,2017-10-19 22:45:42,TRUE,NA,"921145361745539072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",13332,FALSE,FALSE,NA,NA
"This is a disgrace. American citizens need America’s resources. Now.
https://t.co/dNDFmuQalk",FALSE,76737,NA,2017-10-17 12:45:49,FALSE,NA,"920269620296105985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",31104,FALSE,FALSE,NA,NA
"RT @NickMerrill: Statement from Secretary Clinton on Harvey Weinstein: https://t.co/L1l2wl9l0I",FALSE,0,NA,2017-10-10 17:28:04,FALSE,NA,"917803932205842437",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",4402,TRUE,FALSE,NA,NA
"Call Congress @ (202) 224-3121. Tell them we must work together to get this done for the children &amp; families counting on CHIP. 7/7",FALSE,29352,"HillaryClinton",2017-10-10 01:17:09,FALSE,"917559195448283139","917559594880241664","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",11173,FALSE,FALSE,NA,NA
"Grateful to the Senate Finance Committee for passing a strong and much needed bipartisan reauthorization bill. Now, let's get this done. 6/7",FALSE,20939,"HillaryClinton",2017-10-10 01:15:34,FALSE,"917558953923563523","917559195448283139","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",4855,FALSE,FALSE,NA,NA
"The test of any society is how it treats its children. We cannot allow millions of kids to lose access to basic health care. 5/7",FALSE,22560,"HillaryClinton",2017-10-10 01:14:36,FALSE,"917558682254282752","917558953923563523","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",7461,FALSE,FALSE,NA,NA
"Right now, many states are getting ready to send out notices to parents, letting them know that their kids’ coverage is in jeopardy. 4/7",FALSE,13675,"HillaryClinton",2017-10-10 01:13:31,FALSE,"917558417526489088","917558682254282752","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",4685,FALSE,FALSE,NA,NA
"There are so many stories of young people whose lives have been transformed by CHIP. Sara's is one: https://t.co/i2o8d4mMsb 3/7",FALSE,11806,"HillaryClinton",2017-10-10 01:12:28,FALSE,"917558214585208834","917558417526489088","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",3717,FALSE,FALSE,NA,NA
"Back in the '90s, Democrats and Republicans worked together to pass CHIP. Today, it covers 9 million kids. 2/7",FALSE,16514,"HillaryClinton",2017-10-10 01:11:40,FALSE,"917558102630830080","917558214585208834","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",5153,FALSE,FALSE,NA,NA
"This hasn't gotten enough attn: For the first time, Congress missed the deadline to reauthorize the Children's Health Insurance Program. 1/7",FALSE,98113,NA,2017-10-10 01:11:13,FALSE,NA,"917558102630830080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",47496,FALSE,FALSE,NA,NA
"Thanks to @parentsmagazine for a great chat about what it was like to work on It Takes A Village with @MarlaFrazee. https://t.co/UXlIV1JuOF",FALSE,13423,NA,2017-10-09 17:05:54,FALSE,NA,"917435969422446593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2238,FALSE,FALSE,NA,NA
"Rolling back no-copay birth control shows a blatant disregard for medicine, science, &amp; every woman's right to make… https://t.co/auDjvJxy9X",FALSE,89249,NA,2017-10-07 22:04:07,TRUE,NA,"916786239138709504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",31219,FALSE,FALSE,NA,NA
"Couldn't have put it better! Proud to have contributed to this book about how to @runforsomething. https://t.co/OKukSFrc7D",FALSE,22350,NA,2017-10-07 20:41:22,FALSE,NA,"916765415400890368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",3057,FALSE,FALSE,NA,NA
"RT @PhilippeReines: As the world sees the worst of us this tribute to Anita Datar who died as the best of America reminds us who we are.
ht…",FALSE,0,NA,2017-10-07 20:39:15,FALSE,NA,"916764885144309760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",432,TRUE,FALSE,NA,NA
"Taking the stage at Stanford to talk about threats to western democracy - and what we can do about them. Tune in!

https://t.co/MrcTGrggCa",FALSE,33875,NA,2017-10-06 23:45:14,FALSE,NA,"916449301265387521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",5772,FALSE,FALSE,NA,NA
"Our grief isn't enough. We can and must put politics aside, stand up to the NRA, and work together to try to stop this from happening again.",FALSE,222196,"HillaryClinton",2017-10-02 14:04:37,FALSE,"914853465926639618","914853632083877888","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",67191,FALSE,FALSE,NA,NA
"The crowd fled at the sound of gunshots. 

Imagine the deaths if the shooter had a silencer, which the NRA wants to make easier to get.",FALSE,165301,"HillaryClinton",2017-10-02 14:03:58,FALSE,"914853171478097922","914853465926639618","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",58826,FALSE,FALSE,NA,NA
"Las Vegas, we are grieving with you—the victims, those who lost loved ones, the responders, &amp; all affected by this cold-blooded massacre.",FALSE,215409,NA,2017-10-02 14:02:47,FALSE,NA,"914853171478097922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",45011,FALSE,FALSE,NA,NA
"Don’t let anyone make you feel alone. We are with you and Puerto Rico. https://t.co/CxI1eRXJ8L",FALSE,140531,NA,2017-09-30 21:13:26,FALSE,NA,"914236770216181762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",36323,FALSE,FALSE,NA,NA
"You can tell a lot about a society by how we treat the most vulnerable. What does it say when kids' health takes a… https://t.co/GRoiTcZfEJ",FALSE,70012,NA,2017-09-30 13:17:51,TRUE,NA,"914117084317196288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",24681,FALSE,FALSE,NA,NA
"@OfficialJLD Julia, you're in our thoughts and our hearts. Inspired but not surprised to see you using your platfor… https://t.co/TGVruSomkN",FALSE,29737,"OfficialJLD",2017-09-28 20:17:51,TRUE,"913452227104202752","913498006615359488","502281810","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",3640,FALSE,FALSE,NA,NA
"Great to be back in Brooklyn sharing #ItTakesAVillage with readers of all ages! https://t.co/ytalprhN5p",FALSE,61728,NA,2017-09-28 01:47:16,FALSE,NA,"913218518811897856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",7551,FALSE,FALSE,NA,NA
"It's about time. Ladies, start your engines! https://t.co/OCWVkEtFYE",FALSE,92399,NA,2017-09-27 15:50:46,FALSE,NA,"913068407133736961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",16284,FALSE,FALSE,NA,NA
"When people ask me what we should do now, my answer is clear: The most important thing you can do is vote in every… https://t.co/SKY1zOjDK7",FALSE,79114,NA,2017-09-26 19:22:43,TRUE,NA,"912759358164959239",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",24709,FALSE,FALSE,NA,NA
"President Trump, Sec. Mattis, and DOD should send the Navy, including the USNS Comfort, to Puerto Rico now. These a… https://t.co/r0S8ROhWj0",FALSE,310283,NA,2017-09-24 16:04:50,TRUE,NA,"911984783194050560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",128195,FALSE,FALSE,NA,NA
"This video from my local bookstore @scatteredbooks in Chappaqua put a smile on my face! Love the soundtrack, too. https://t.co/AjHMc82Ow5",FALSE,19231,NA,2017-09-21 15:42:01,FALSE,NA,"910891877062324224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",4195,FALSE,FALSE,NA,NA
"Our friends at @IndivisibleTeam explain what's happening and what you can do (need to do!) to stop it. https://t.co/p0lfJQAro9",FALSE,16893,"HillaryClinton",2017-09-20 12:59:46,FALSE,"910487525583671296","910488656737177602","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",7283,FALSE,FALSE,NA,NA
"RT @jimmykimmel: If you too are disappointed in Sen @BillCassidy #GrahamCassidy let them know it - call (202) 224-3121 https://t.co/eswlh6B…",FALSE,0,NA,2017-09-20 12:57:23,FALSE,NA,"910488058646102018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",91252,TRUE,FALSE,NA,NA
"Nothing is more important than saving the Affordable Care Act from another cruel effort to take health care away from millions of people.",FALSE,153465,NA,2017-09-20 12:55:16,FALSE,NA,"910487525583671296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",40281,FALSE,FALSE,NA,NA
"RT @ScaryMommy: The perfect book for teaching young kids – or, you know, the president – how to make the world a better place. https://t.co…",FALSE,0,NA,2017-09-15 00:31:35,FALSE,NA,"908488429628985346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",4307,TRUE,FALSE,NA,NA
"@realDonaldTrump If you didn't like that book, try this one — some good lessons in here about working together to s… https://t.co/RgAMz2w1FE",FALSE,175211,"realDonaldTrump",2017-09-14 15:49:24,TRUE,"908160218995068928","908357018964172800","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",44929,FALSE,FALSE,NA,NA
"Edie Windsor showed the world that love can be a powerful force for change. She will be greatly missed. https://t.co/EiSFYE7ip0",FALSE,69394,NA,2017-09-13 00:45:36,FALSE,NA,"907767184608374785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",16458,FALSE,FALSE,NA,NA
"It's happening! 

Get your copy of #WhatHappened today: https://t.co/73h3vTIo6M https://t.co/okGjRuNkYw",FALSE,31844,NA,2017-09-12 17:34:43,FALSE,NA,"907658745228001280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",5582,FALSE,FALSE,NA,NA
"You can say that again.
https://t.co/HX748VoOgu https://t.co/QnJRZQm14c",FALSE,22236,NA,2017-09-12 12:24:18,FALSE,NA,"907580627293229057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",3460,FALSE,FALSE,NA,NA
"Enjoy! See you all tomorrow! 🍕🤗💪 https://t.co/2wJN2NJGWu",FALSE,38013,NA,2017-09-12 03:19:44,FALSE,NA,"907443585032835072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",4669,FALSE,FALSE,NA,NA
"Today we remember those we lost on September 11, 2001, and reflect on the sacrifice of the victims and responders. We'll never forget.",FALSE,124279,NA,2017-09-11 22:03:40,FALSE,NA,"907364044738371585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",20396,FALSE,FALSE,NA,NA
"RT @BillClinton: Hurricane Harvey shattered homes and lives. Irma is just as dangerous. Americans lift each other up. Join us to help. #One…",FALSE,0,NA,2017-09-07 23:23:23,FALSE,NA,"905934552069234688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",25902,TRUE,FALSE,NA,NA
"RT @POLITICOMag: Reines: Immersive debate prep taught me being Trump means never having to face the consequences of your actions https://t.…",FALSE,0,NA,2017-09-06 23:30:08,FALSE,NA,"905573863018332160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",1745,TRUE,FALSE,NA,NA
"No time to waste - we've got to fight with everything we've got to #DefendDACA. Thanks, @jorgeramosnews, for sharin… https://t.co/mZCUMVIyHs",FALSE,108941,NA,2017-09-04 03:39:58,TRUE,NA,"904549571602341888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",43103,FALSE,FALSE,NA,NA
"I'm excited to sign up for @Verrit, a media platform for the 65.8 million! Will you join me and sign up too? https://t.co/bOLSMyk6bG",FALSE,21533,NA,2017-09-03 23:20:09,FALSE,NA,"904484186291089408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",7623,FALSE,FALSE,NA,NA
"RT @bustle: Hillary Clinton Reveals How You Can Make A Difference In The Fight Against Trump cc: @HillaryClinton https://t.co/UrVDrTScAb ht…",FALSE,0,NA,2017-08-31 22:52:20,FALSE,NA,"903390024586153985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2929,TRUE,FALSE,NA,NA
"RT @billclinton: So many great organizations are helping. Our family has donated to three of them: @TeamRubicon, @DirectRelief, and @TXDIAP…",FALSE,0,NA,2017-08-31 02:46:14,FALSE,NA,"903086498291097600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",4219,TRUE,FALSE,NA,NA
"RT @billclinton: Our thoughts and prayers continue to be with all of the people affected by Hurricane Harvey and with those helping them.",FALSE,0,NA,2017-08-31 02:46:12,FALSE,NA,"903086490015719425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",11111,TRUE,FALSE,NA,NA
"RT @SimonBooks: .@HillaryClinton is hitting the road to talk about her new book
https://t.co/fXyaT31odx
https://t.co/7wqtQX5PSt https://t.c…",FALSE,0,NA,2017-08-28 20:23:47,FALSE,NA,"902265477115912192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",1656,TRUE,FALSE,NA,NA
"As we keep everyone affected by Hurricane Harvey in our thoughts, here’s how you can help:
https://t.co/RVReG1lRAd",FALSE,71456,NA,2017-08-27 13:55:40,FALSE,NA,"901805416887275520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",28480,FALSE,FALSE,NA,NA
"Correct. https://t.co/AcOXbigpzi",FALSE,257131,NA,2017-08-24 15:08:28,FALSE,NA,"900736572714352641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",68987,FALSE,FALSE,NA,NA
"RT @SimonBooks: “Writing ‘What Happened’ was hard, so is what we see every day. I hope this helps.” – @HillaryClinton https://t.co/1WhcMhhF…",FALSE,0,NA,2017-08-23 14:44:22,FALSE,NA,"900368121617412096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",2085,TRUE,FALSE,NA,NA
"Thinking of those who put their lives on the line to defend America. Let's keep these missing sailors in our though… https://t.co/37xL10pGfs",FALSE,78147,NA,2017-08-21 11:42:15,TRUE,NA,"899597513317117952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",15208,FALSE,FALSE,NA,NA
"Barcelona, you have our resolve and support in the face of this cowardly attack. We stand together against terrorism wherever it strikes.",FALSE,182783,NA,2017-08-17 21:41:17,FALSE,NA,"898298714506133505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",31249,FALSE,FALSE,NA,NA
"This is an important step, thanks to @ColorofChange for helping to make it happen. https://t.co/CeAsHbbzF9",FALSE,47972,NA,2017-08-17 16:36:07,FALSE,NA,"898221914476470272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",9369,FALSE,FALSE,NA,NA
"RT @TerryMcAuliffe: There's no place in Virginia for hatred &amp; bigotry. People who've come to VA today to hurt others are not patriots, they…",FALSE,0,NA,2017-08-13 01:20:28,FALSE,NA,"896541931630731265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",11294,TRUE,FALSE,NA,NA
"We will not step backward. If this is not who we are as Americans, let's prove it.",FALSE,145452,"HillaryClinton",2017-08-12 20:10:33,FALSE,"896463816338399232","896463940854718464","1339835893","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","HillaryClinton",36387,FALSE,FALSE,NA,NA
