Tweet,Candidate,rt,word
"#Vivarte was victim of vulture funds #Macron knows this because he practiced it as a business banker. """" # JT20h ""| #Vivarte #Macron # JT20h | 40 | 456 | 905",Le Pen,FALSE,#macron
"#Vivarte was victim of vulture funds #Macron knows this because he practiced it as a business banker. """" # JT20h ""| #Vivarte #Macron # JT20h | 40 | 456 | 905",Le Pen,FALSE,#vivarte
"#Vivarte was victim of vulture funds #Macron knows this because he practiced it as a business banker. """" # JT20h ""| #Vivarte #Macron # JT20h | 40 | 456 | 905",Le Pen,FALSE,#macron
"#Whirlpool's employees have been the victims of #Macron's economic policy that is worsening wild globalization. """" # JT20h ""| #Whirlpool #Macron # JT20h | 47 | 593 | 1042",Le Pen,FALSE,#whirlpools
"#Whirlpool's employees have been the victims of #Macron's economic policy that is worsening wild globalization. """" # JT20h ""| #Whirlpool #Macron # JT20h | 47 | 593 | 1042",Le Pen,FALSE,#macrons
"#Whirlpool's employees have been the victims of #Macron's economic policy that is worsening wild globalization. """" # JT20h ""| #Whirlpool #Macron # JT20h | 47 | 593 | 1042",Le Pen,FALSE,#whirlpool
"#Whirlpool's employees have been the victims of #Macron's economic policy that is worsening wild globalization. """" # JT20h ""| #Whirlpool #Macron # JT20h | 47 | 593 | 1042",Le Pen,FALSE,#macron
"#Macron had told #Whirlpool's employees that he would not go meet them. That's what pushed me to come. """" # JT20h ""| #Macron #Whirlpool # JT20h | 66 | 486 | 935",Le Pen,FALSE,#macron
"#Macron had told #Whirlpool's employees that he would not go meet them. That's what pushed me to come. """" # JT20h ""| #Macron #Whirlpool # JT20h | 66 | 486 | 935",Le Pen,FALSE,#whirlpools
"#Macron had told #Whirlpool's employees that he would not go meet them. That's what pushed me to come. """" # JT20h ""| #Macron #Whirlpool # JT20h | 66 | 486 | 935",Le Pen,FALSE,#macron
"#Macron had told #Whirlpool's employees that he would not go meet them. That's what pushed me to come. """" # JT20h ""| #Macron #Whirlpool # JT20h | 66 | 486 | 935",Le Pen,FALSE,#whirlpool
"The reality is simple and clear: Emmanuel #Macron is François Hollande who wants to stay! """" # MarineÃ € Villepinte #DangerMacron pic.twitter.com/5cl4QE6Fcs""|#Macron # MarineÃ € Villepinte #DangerMacron | 234 | 1366 | 2208",Le Pen,FALSE,#macron
"The reality is simple and clear: Emmanuel #Macron is François Hollande who wants to stay! """" # MarineÃ € Villepinte #DangerMacron pic.twitter.com/5cl4QE6Fcs""|#Macron # MarineÃ € Villepinte #DangerMacron | 234 | 1366 | 2208",Le Pen,FALSE,#dangermacron
"The reality is simple and clear: Emmanuel #Macron is François Hollande who wants to stay! """" # MarineÃ € Villepinte #DangerMacron pic.twitter.com/5cl4QE6Fcs""|#Macron # MarineÃ € Villepinte #DangerMacron | 234 | 1366 | 2208",Le Pen,FALSE,#dangermacron
Thank you #Villepinte And Sunday do not forget as @dupontaignan and myself #ChooseLaFrance # MarineÃ € Villepinte pic.twitter.com/jJTJgeAqqS|#Villepinte #ChooseLaFrance # NavyÃ € Villepinte | 143 | 1368 | 2496,Le Pen,FALSE,#villepinte
Thank you #Villepinte And Sunday do not forget as @dupontaignan and myself #ChooseLaFrance # MarineÃ € Villepinte pic.twitter.com/jJTJgeAqqS|#Villepinte #ChooseLaFrance # NavyÃ € Villepinte | 143 | 1368 | 2496,Le Pen,FALSE,#chooselafrance
Thank you #Villepinte And Sunday do not forget as @dupontaignan and myself #ChooseLaFrance # MarineÃ € Villepinte pic.twitter.com/jJTJgeAqqS|#Villepinte #ChooseLaFrance # NavyÃ € Villepinte | 143 | 1368 | 2496,Le Pen,FALSE,#chooselafrance
"The 7 of May vote so that the free people live so that the Republic lives and so that France lives! """" #MarineAVillepinte pic.twitter.com/bHcFE4oyKc""|#MarineAVillepinte|170|1233|2273 France can not wait! She is counting on you! I count on you ! I count on the people of France. """" # MarineÃ € Villepinte pic.twitter.com/EicreLcZGY""|#MarineÃ€Villepinte|112|865|1699",Le Pen,FALSE,#marineavillepinte
"Send Holland and #Macron back to their trading room and choose France! We can not wait! """" # MarineÃ € Villepinte pic.twitter.com/ZJacJX867e""|#Macron # MarineÃ € Villepinte | 65 | 748 | 1259",Le Pen,FALSE,#macron
"#Macron is supported by UOIF Islamists also supported by Hari Ramadan who justifies the stoning of women. """" # MarineÃ € Villepinte pic.twitter.com/UiDrmiGVuC""|#Macron # MarineÃ € Villepinte | 132 | 1242 | 1522",Le Pen,FALSE,#macron
"I will protect our campaigns from our #agriculture against the devastation that operates wild globalization. """" # MarineÃ € Villepinte pic.twitter.com/qq9sL8vLck""|#agriculture # MarineÃ € Villepinte | 32 | 451 | 833",Le Pen,FALSE,#agriculture
"The opponent of the people is always the world of finance. But this time he has a name a face a party. """" # MarineÃ € Villepinte pic.twitter.com/N435c9xRYc""|#MarineÃ€Villepinte|50|570|896 #Macron is Holland who wants to stay. #Macron is Hollande who will continue to inspire the country's politics. """" # MarineÃ € Villepinte pic.twitter.com/wWHsdUDKlf""|#Macron #Macron # MarineÃ € Villepinte | 41 | 530 | 836",Le Pen,FALSE,#macron
"The opponent of the people is always the world of finance. But this time he has a name a face a party. """" # MarineÃ € Villepinte pic.twitter.com/N435c9xRYc""|#MarineÃ€Villepinte|50|570|896 #Macron is Holland who wants to stay. #Macron is Hollande who will continue to inspire the country's politics. """" # MarineÃ € Villepinte pic.twitter.com/wWHsdUDKlf""|#Macron #Macron # MarineÃ € Villepinte | 41 | 530 | 836",Le Pen,FALSE,#macron
"The opponent of the people is always the world of finance. But this time he has a name a face a party. """" # MarineÃ € Villepinte pic.twitter.com/N435c9xRYc""|#MarineÃ€Villepinte|50|570|896 #Macron is Holland who wants to stay. #Macron is Hollande who will continue to inspire the country's politics. """" # MarineÃ € Villepinte pic.twitter.com/wWHsdUDKlf""|#Macron #Macron # MarineÃ € Villepinte | 41 | 530 | 836",Le Pen,FALSE,#macron
"Who will be Prime Minister of #Macron? How many outgoing socialist delegates will be invested by his movement? """" # MarineÃ € Villepinte pic.twitter.com/iJmkYcNBL0""|#Macron # MarineÃ € Villepinte | 34 | 439 | 707",Le Pen,FALSE,#macron
In a few moments follow our big public meeting of 2nd round with @dupontaignan! # MarineÃ € Villepinte #ChooseLaFrance pic.twitter.com/ywbxHvksmw|#MarineÃƒÂ§airVillepinte #ChooseLaFrance | 43 | 369 | 760,Le Pen,FALSE,#chooselafrance
In a few moments follow our big public meeting of 2nd round with @dupontaignan! # MarineÃ € Villepinte #ChooseLaFrance pic.twitter.com/ywbxHvksmw|#MarineÃƒÂ§airVillepinte #ChooseLaFrance | 43 | 369 | 760,Le Pen,FALSE,#chooselafrance
Follow at 12h00 my big meeting in #Villepinte: http://facebook.com/MarineLePenÂ https://www.youtube.com/watch?v=jHlrg4sX0xoÂ| # Marine2017 # MarineÃ € Villepinte pic.twitter.com/y8u022nIEn | #Villepinte Marine2017 # # Marinea Villepinte € | 40 | 390 | 621,Le Pen,FALSE,#villepinte
Follow at 12h00 my big meeting in #Villepinte: http://facebook.com/MarineLePenÂ https://www.youtube.com/watch?v=jHlrg4sX0xoÂ| # Marine2017 # MarineÃ € Villepinte pic.twitter.com/y8u022nIEn | #Villepinte Marine2017 # # Marinea Villepinte € | 40 | 390 | 621,Le Pen,FALSE,#villepinte
# Navy € Villepinte: H-1! #ChooseLaFrance pic.twitter.com/74jhMXJgGg|#MarineÃƒÂºVillepinte #ChooseLaFrance | 81 | 560 | 1294,Le Pen,FALSE,#chooselafrance
# Navy € Villepinte: H-1! #ChooseLaFrance pic.twitter.com/74jhMXJgGg|#MarineÃƒÂºVillepinte #ChooseLaFrance | 81 | 560 | 1294,Le Pen,FALSE,#chooselafrance
"# MarineÃ € Villepinte pic.twitter.com/UQBnXW1xh4|#MarineÃ,Â½Citypinte|70|570|1250 I was this morning #E1Matin's guest on @ Europe1: https://www.facebook.com/MarineLePen/videos/1735301116486205/Â ""#ChooseLaFrance pic.twitter.com/fkNkerkUxG | # E1Matin #ChoisirLaFrance | 47 | 367 | 737",Le Pen,FALSE,#e1matins
"# MarineÃ € Villepinte pic.twitter.com/UQBnXW1xh4|#MarineÃ,Â½Citypinte|70|570|1250 I was this morning #E1Matin's guest on @ Europe1: https://www.facebook.com/MarineLePen/videos/1735301116486205/Â ""#ChooseLaFrance pic.twitter.com/fkNkerkUxG | # E1Matin #ChoisirLaFrance | 47 | 367 | 737",Le Pen,FALSE,#choisirlafrance
"Emmanuel #Macron is a baby Holland Holland junior who will continue the policy of his father! """" # E1Matin ""| #Macron # E1Matin | 629 | 1562 | 2729",Le Pen,FALSE,#macron
"Emmanuel #Macron is a baby Holland Holland junior who will continue the policy of his father! """" # E1Matin ""| #Macron # E1Matin | 629 | 1562 | 2729",Le Pen,FALSE,#macron
"The French discover the social brutality of submission to the wild globalization that the project of Mr. #Macron entails. """" # E1Matin ""| #Macron # E1Matin | 76 | 604 | 1117",Le Pen,FALSE,#macron
"The French discover the social brutality of submission to the wild globalization that the project of Mr. #Macron entails. """" # E1Matin ""| #Macron # E1Matin | 76 | 604 | 1117",Le Pen,FALSE,#macron
"The Islamists of # UOIF and Hani Ramadan have called to vote for Emmanuel #Macron ... """" # E1Matin ""| #UOIF #Macron # E1Matin | 87 | 768 | 1022",Le Pen,FALSE,#macron
"The Islamists of # UOIF and Hani Ramadan have called to vote for Emmanuel #Macron ... """" # E1Matin ""| #UOIF #Macron # E1Matin | 87 | 768 | 1022",Le Pen,FALSE,#uoif
"The Islamists of # UOIF and Hani Ramadan have called to vote for Emmanuel #Macron ... """" # E1Matin ""| #UOIF #Macron # E1Matin | 87 | 768 | 1022",Le Pen,FALSE,#macron
"Emmanuel #Macron makes communitarianism I am me for a France one and indivisible. """" # E1Matin ""| #Macron # E1Matin | 51 | 493 | ​​945",Le Pen,FALSE,#macron
"Emmanuel #Macron makes communitarianism I am me for a France one and indivisible. """" # E1Matin ""| #Macron # E1Matin | 51 | 493 | ​​945",Le Pen,FALSE,#macron
"The #CGT that calls to vote for Mr. #Macron who wants the total disempowerment of the labor law is to fall from his chair! """" # E1Matin ""| #CGT #Macron # E1Matin | 164 | 1167 | 1829",Le Pen,FALSE,#cgt
"The #CGT that calls to vote for Mr. #Macron who wants the total disempowerment of the labor law is to fall from his chair! """" # E1Matin ""| #CGT #Macron # E1Matin | 164 | 1167 | 1829",Le Pen,FALSE,#macron
"The #CGT that calls to vote for Mr. #Macron who wants the total disempowerment of the labor law is to fall from his chair! """" # E1Matin ""| #CGT #Macron # E1Matin | 164 | 1167 | 1829",Le Pen,FALSE,#cgt
"The #CGT that calls to vote for Mr. #Macron who wants the total disempowerment of the labor law is to fall from his chair! """" # E1Matin ""| #CGT #Macron # E1Matin | 164 | 1167 | 1829",Le Pen,FALSE,#macron
"Emmanuel #Macron was Minister of Economy and First Economic Advisor to FranÃ§ois Hollande! """" # E1Matin ""| #Macron # E1Matin | 41 | 420 | 755",Le Pen,FALSE,#macron
"Emmanuel #Macron was Minister of Economy and First Economic Advisor to FranÃ§ois Hollande! """" # E1Matin ""| #Macron # E1Matin | 41 | 420 | 755",Le Pen,FALSE,#macron
"Emmanuel #Macron wants to go further in the federal Europe that will lead us to the European tax! """" # E1Matin ""| #Macron # E1Matin | 27 | 388 | 695",Le Pen,FALSE,#macron
"Emmanuel #Macron wants to go further in the federal Europe that will lead us to the European tax! """" # E1Matin ""| #Macron # E1Matin | 27 | 388 | 695",Le Pen,FALSE,#macron
"I will be this Monday, May 1st the guest of # E1Matin on @ Europe1 from 8:15. #ChooseLaFrance pic.twitter.com/HJ8vsnPiVR|#E1Matin #ChooseLaFrance | 112 | 632 | 1247 Tonight I was the #President2017's guest on @ France2tv: https://www.facebook.com/MarineLePen/videos/1734833119866338/Â € | #ChooseLaFrance pic.twitter.com/IXNPocdJqB | # PrÃ © sidentielle2017 #ChoisirLaFrance | 138 | 789 | 1547 I will win the French people will win. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 356 | 1549 | 3236",Le Pen,FALSE,#chooselafrance
"I will be this Monday, May 1st the guest of # E1Matin on @ Europe1 from 8:15. #ChooseLaFrance pic.twitter.com/HJ8vsnPiVR|#E1Matin #ChooseLaFrance | 112 | 632 | 1247 Tonight I was the #President2017's guest on @ France2tv: https://www.facebook.com/MarineLePen/videos/1734833119866338/Â € | #ChooseLaFrance pic.twitter.com/IXNPocdJqB | # PrÃ © sidentielle2017 #ChoisirLaFrance | 138 | 789 | 1547 I will win the French people will win. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 356 | 1549 | 3236",Le Pen,FALSE,#chooselafrance
"I will be this Monday, May 1st the guest of # E1Matin on @ Europe1 from 8:15. #ChooseLaFrance pic.twitter.com/HJ8vsnPiVR|#E1Matin #ChooseLaFrance | 112 | 632 | 1247 Tonight I was the #President2017's guest on @ France2tv: https://www.facebook.com/MarineLePen/videos/1734833119866338/Â € | #ChooseLaFrance pic.twitter.com/IXNPocdJqB | # PrÃ © sidentielle2017 #ChoisirLaFrance | 138 | 789 | 1547 I will win the French people will win. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 356 | 1549 | 3236",Le Pen,FALSE,#president2017s
"I will be this Monday, May 1st the guest of # E1Matin on @ Europe1 from 8:15. #ChooseLaFrance pic.twitter.com/HJ8vsnPiVR|#E1Matin #ChooseLaFrance | 112 | 632 | 1247 Tonight I was the #President2017's guest on @ France2tv: https://www.facebook.com/MarineLePen/videos/1734833119866338/Â € | #ChooseLaFrance pic.twitter.com/IXNPocdJqB | # PrÃ © sidentielle2017 #ChoisirLaFrance | 138 | 789 | 1547 I will win the French people will win. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 356 | 1549 | 3236",Le Pen,FALSE,#chooselafrance
"I will be this Monday, May 1st the guest of # E1Matin on @ Europe1 from 8:15. #ChooseLaFrance pic.twitter.com/HJ8vsnPiVR|#E1Matin #ChooseLaFrance | 112 | 632 | 1247 Tonight I was the #President2017's guest on @ France2tv: https://www.facebook.com/MarineLePen/videos/1734833119866338/Â € | #ChooseLaFrance pic.twitter.com/IXNPocdJqB | # PrÃ © sidentielle2017 #ChoisirLaFrance | 138 | 789 | 1547 I will win the French people will win. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 356 | 1549 | 3236",Le Pen,FALSE,#choisirlafrance
"I will be this Monday, May 1st the guest of # E1Matin on @ Europe1 from 8:15. #ChooseLaFrance pic.twitter.com/HJ8vsnPiVR|#E1Matin #ChooseLaFrance | 112 | 632 | 1247 Tonight I was the #President2017's guest on @ France2tv: https://www.facebook.com/MarineLePen/videos/1734833119866338/Â € | #ChooseLaFrance pic.twitter.com/IXNPocdJqB | # PrÃ © sidentielle2017 #ChoisirLaFrance | 138 | 789 | 1547 I will win the French people will win. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 356 | 1549 | 3236",Le Pen,FALSE,#presidential2017
"I will be this Monday, May 1st the guest of # E1Matin on @ Europe1 from 8:15. #ChooseLaFrance pic.twitter.com/HJ8vsnPiVR|#E1Matin #ChooseLaFrance | 112 | 632 | 1247 Tonight I was the #President2017's guest on @ France2tv: https://www.facebook.com/MarineLePen/videos/1734833119866338/Â € | #ChooseLaFrance pic.twitter.com/IXNPocdJqB | # PrÃ © sidentielle2017 #ChoisirLaFrance | 138 | 789 | 1547 I will win the French people will win. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 356 | 1549 | 3236",Le Pen,FALSE,#presidential2017
"There are two fundamentally different ways and I can not wait to confront them during the debate. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 53 | 523 | 1191",Le Pen,FALSE,#presidential2017
"There are two fundamentally different ways and I can not wait to confront them during the debate. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 53 | 523 | 1191",Le Pen,FALSE,#presidential2017
"Holland is the idiot king. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 142 | 830 | 1870",Le Pen,FALSE,#presidential2017
"Holland is the idiot king. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 142 | 830 | 1870",Le Pen,FALSE,#presidential2017
"Will France remain France that the French love or will it be subject to communitarianism? """" #Presidential2017 @ France2tv ""| #Presidential2017 | 60 | 546 | 1105",Le Pen,FALSE,#presidential2017
"Will France remain France that the French love or will it be subject to communitarianism? """" #Presidential2017 @ France2tv ""| #Presidential2017 | 60 | 546 | 1105",Le Pen,FALSE,#presidential2017
"Will France remain France that the French love or will become a trading room? """" #Presidential2017 @ France2tv ""| #Presidential2017 | 40 | 464 | 902",Le Pen,FALSE,#presidential2017
"Will France remain France that the French love or will become a trading room? """" #Presidential2017 @ France2tv ""| #Presidential2017 | 40 | 464 | 902",Le Pen,FALSE,#presidential2017
"I did violence by breaking politically with Jean-Marie Le Pen but it was necessary. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 159 | 769 | 1652",Le Pen,FALSE,#presidential2017
"I did violence by breaking politically with Jean-Marie Le Pen but it was necessary. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 159 | 769 | 1652",Le Pen,FALSE,#presidential2017
"With @dupontaignan we thought about the country's highest interest. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 48 | 439 | 914",Le Pen,FALSE,#presidential2017
"With @dupontaignan we thought about the country's highest interest. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 48 | 439 | 914",Le Pen,FALSE,#presidential2017
"I can not be happy if my people are unhappy it's that simple. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 151 | 960 | 2008",Le Pen,FALSE,#presidential2017
"I can not be happy if my people are unhappy it's that simple. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 151 | 960 | 2008",Le Pen,FALSE,#presidential2017
"In 2007 the elites violated the will of the French expressed by referendum on the TCE in 2005. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 49 | 472 | 952",Le Pen,FALSE,#presidential2017
"In 2007 the elites violated the will of the French expressed by referendum on the TCE in 2005. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 49 | 472 | 952",Le Pen,FALSE,#presidential2017
"My favorite is the love that the French have for their country their culture their identity their history. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 79 | 731 | 1394",Le Pen,FALSE,#presidential2017
"My favorite is the love that the French have for their country their culture their identity their history. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 79 | 731 | 1394",Le Pen,FALSE,#presidential2017
"Globalism is the war of all against all is the law of the strongest. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 49 | 476 | 941",Le Pen,FALSE,#presidential2017
"Globalism is the war of all against all is the law of the strongest. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 49 | 476 | 941",Le Pen,FALSE,#presidential2017
"I am a fierce opponent of communitarianism that fragments the people in small chapels. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 43 | 439 | 956",Le Pen,FALSE,#presidential2017
"I am a fierce opponent of communitarianism that fragments the people in small chapels. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 43 | 439 | 956",Le Pen,FALSE,#presidential2017
"All French people must come together in a common project. The Nation is what we have in common. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 35 | 468 | 935",Le Pen,FALSE,#presidential2017
"All French people must come together in a common project. The Nation is what we have in common. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 35 | 468 | 935",Le Pen,FALSE,#presidential2017
"I have respect for the role of President of the Republic. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 40 | 358 | 846",Le Pen,FALSE,#presidential2017
"I have respect for the role of President of the Republic. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 40 | 358 | 846",Le Pen,FALSE,#presidential2017
"I propose the referendum of the popular initiative and the proportional one. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 30 | 447 | 882",Le Pen,FALSE,#presidential2017
"I propose the referendum of the popular initiative and the proportional one. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 30 | 447 | 882",Le Pen,FALSE,#presidential2017
"I only know myself as the representative of the French people. The power will remain with the people. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 30 | 451 | 885",Le Pen,FALSE,#presidential2017
"I only know myself as the representative of the French people. The power will remain with the people. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 30 | 451 | 885",Le Pen,FALSE,#presidential2017
"I have around me people who are highly qualified. I have no doubt about our ability. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 43 | 423 | 947",Le Pen,FALSE,#presidential2017
"I have around me people who are highly qualified. I have no doubt about our ability. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 43 | 423 | 947",Le Pen,FALSE,#presidential2017
"I feel that I have a mission that goes beyond restoring to the country its fullness. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 37 | 384 | 891",Le Pen,FALSE,#presidential2017
"I feel that I have a mission that goes beyond restoring to the country its fullness. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 37 | 384 | 891",Le Pen,FALSE,#presidential2017
"The most important for me is my country my homeland the security of the French their prosperity. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 59 | 607 | 1191",Le Pen,FALSE,#presidential2017
"The most important for me is my country my homeland the security of the French their prosperity. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 59 | 607 | 1191",Le Pen,FALSE,#presidential2017
"This presidential campaign is very different from 5 years ago. I approached this campaign as a free woman """" #Presidential2017 @ France2tv ""| #Presidential2017 | 24 | 337 | 789",Le Pen,FALSE,#presidential2017
"This presidential campaign is very different from 5 years ago. I approached this campaign as a free woman """" #Presidential2017 @ France2tv ""| #Presidential2017 | 24 | 337 | 789",Le Pen,FALSE,#presidential2017
"I have always said that I will not do anything without the people or against the French people. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 35 | 441 | 865",Le Pen,FALSE,#presidential2017
"I have always said that I will not do anything without the people or against the French people. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 35 | 441 | 865",Le Pen,FALSE,#presidential2017
"I've never been fascinated by power power is a tool to implement a policy. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 34 | 394 | 820",Le Pen,FALSE,#presidential2017
"I've never been fascinated by power power is a tool to implement a policy. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 34 | 394 | 820",Le Pen,FALSE,#presidential2017
"A meeting is a transfer of energy. I try to convey the faith that I have. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 20 | 308 | 696",Le Pen,FALSE,#presidential2017
"A meeting is a transfer of energy. I try to convey the faith that I have. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 20 | 308 | 696",Le Pen,FALSE,#presidential2017
"For the first time in a long time, there is a real choice for the French. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 37 | 449 | 907",Le Pen,FALSE,#presidential2017
"For the first time in a long time, there is a real choice for the French. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 37 | 449 | 907",Le Pen,FALSE,#presidential2017
"We are at the crossroads it is a real challenge of civilization that will decide Sunday. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 57 | 745 | 1340",Le Pen,FALSE,#presidential2017
"We are at the crossroads it is a real challenge of civilization that will decide Sunday. """" #Presidential2017 @ France2tv ""| #Presidential2017 | 57 | 745 | 1340",Le Pen,FALSE,#presidential2017
"""For a true ecology! Â »| My new article in My Notebooks: https://www.marine2017.fr/carnets/pour-une-veritable-ecologie/â € | ""| # ecology | 72 | 431 | 703 Find tonight at 8:15 pm my interview in the #PresidentialEvents2017 on @ France2tv. pic.twitter.com/C5G6C7t0Ri|#PrÃ©sidentielle2017|144|781|1393",Le Pen,FALSE,#presidentialevents2017
On the site of the Alteo factory in #Gardanne where I came to evoke the scandal of red mud and talk about my project for the environment. pic.twitter.com/H7Zn5HwSVh|#Gardanne|241|1335|2295,Le Pen,FALSE,#gardanne
"Together, let us restore to our country its greatness. Long live the Republic! Long live France! """" #MLPNDA #ChooseLaFrance pic.twitter.com/Occ6yesKzz""|#MLPNDA #ChooseLaFrance | 404 | 2364 | 4411",Le Pen,FALSE,#mlpnda
"Together, let us restore to our country its greatness. Long live the Republic! Long live France! """" #MLPNDA #ChooseLaFrance pic.twitter.com/Occ6yesKzz""|#MLPNDA #ChooseLaFrance | 404 | 2364 | 4411",Le Pen,FALSE,#chooselafrance
"Together, let us restore to our country its greatness. Long live the Republic! Long live France! """" #MLPNDA #ChooseLaFrance pic.twitter.com/Occ6yesKzz""|#MLPNDA #ChooseLaFrance | 404 | 2364 | 4411",Le Pen,FALSE,#chooselafrance
"We do not have time anymore. To all Frenchmen: the time has come to group together to defend the interest of France! """" #ChooseLaFrance pic.twitter.com/Kb7GTp9EP8""|#ChooseLaFrance|149|1522|2523",Le Pen,FALSE,#chooselafrance
"President of the Republic I will appoint Prime Minister @dupontaignan with a government of national unity. """" #ChooseLaFrance pic.twitter.com/ozjygzggb7""|#ChooseLaFrance|270|1798|3045",Le Pen,FALSE,#chooselafrance
"I thank @dupontaignan for answering my call and for sealing with me our Patriotic and Republican Alliance! """" #ChooseLaFrance pic.twitter.com/8wyMiOHTvy""|#ChooseLaFrance|116|990|2077",Le Pen,FALSE,#chooselafrance
I was the guest of # 19hRuthElkrief on @BFMTV tonight: https://www.facebook.com/MarineLePen/videos/1732481890101461/Â â € |ChooseLaFrance pic.twitter.com/lGHatmIawi|# 19hRuthElkrief #ChoisirLaFrance | 184 | 621 | 1323,Le Pen,FALSE,#choisirlafrance
"#ChooseFrance: this is my profession of faith. """" # 19hRuthElkrief pic.twitter.com/sJGO1X2H0V""|#ChooseLaFrance # 19hRuthElkrief | 127 | 812 | 1618",Le Pen,FALSE,#choosefrance
"#Macron carries the requirement of a European tax and an economic government of the eurozone it is a radical European. """" # 19RuthElkrief ""| #Macron # 19RuthElkrief | 48 | 511 | 881",Le Pen,FALSE,#macron
"#Macron carries the requirement of a European tax and an economic government of the eurozone it is a radical European. """" # 19RuthElkrief ""| #Macron # 19RuthElkrief | 48 | 511 | 881",Le Pen,FALSE,#macron
"#Whirlpool's employees have understood that #Macron is on the side of the Silver Powers. """" # 19RuthElkrief ""| #Whirlpool #Macron # 19RuthElkrief | 37 | 454 | 873",Le Pen,FALSE,#whirlpools
"#Whirlpool's employees have understood that #Macron is on the side of the Silver Powers. """" # 19RuthElkrief ""| #Whirlpool #Macron # 19RuthElkrief | 37 | 454 | 873",Le Pen,FALSE,#macron
"#Whirlpool's employees have understood that #Macron is on the side of the Silver Powers. """" # 19RuthElkrief ""| #Whirlpool #Macron # 19RuthElkrief | 37 | 454 | 873",Le Pen,FALSE,#whirlpool
"#Whirlpool's employees have understood that #Macron is on the side of the Silver Powers. """" # 19RuthElkrief ""| #Whirlpool #Macron # 19RuthElkrief | 37 | 454 | 873",Le Pen,FALSE,#macron
"I've been advocating #Whirlpool's employees for a long time I've talked about it many times in the campaign. """" # 19RuthElkrief ""| #Whirlpool # 19RuthElkrief | 30 | 398 | 833",Le Pen,FALSE,#whirlpools
"I've been advocating #Whirlpool's employees for a long time I've talked about it many times in the campaign. """" # 19RuthElkrief ""| #Whirlpool # 19RuthElkrief | 30 | 398 | 833",Le Pen,FALSE,#whirlpool
"Macron has dared to say """" I will not invent a program against terrorism in the night """" after the # AttentatChampsElysées """" # 19RuthElkrief ""| #Macron # AttentatChampsElysées # 19RuthElkrief | 118 | 967 | 1421",Le Pen,FALSE,#macron
"Macron has an enormous problem with laïcitÃ © he does not want to apply it. It is in the hands of communitarians. """" # 19RuthElkrief ""| #Macron # 19RuthElkrief | 72 | 681 | 1155",Le Pen,FALSE,#macron
"Macron does not want to do anything for families, he also supports massive immigration. """" # 19RuthElkrief ""| #Macron # 19RuthElkrief | 51 | 633 | 1047",Le Pen,FALSE,#macron
"The choice of @Francois_Ruffin is a scam. We can not fight against misleading and vote #Macron. """" # 19RuthElkrief ""| #Macron # 19RuthElkrief | 48 | 420 | 743",Le Pen,FALSE,#macron
